geo_id,geo_idx,geo_tipo,geo_region,geo_provincia,geo_nombre,siaf_id,siaf_tipo,siaf_nombre,siaf_nombre_largo
190300,190300,P,Pasco,Oxapampa,Oxapampa,301522,P,MP Oxapampa,"MP Oxapampa, Pasco"
190301,190301,D,Pasco,Oxapampa,Oxapampa,,,,
190302,190302,D,Pasco,Oxapampa,Chontabamba,301523,D,MD Chontabamba,"MD Chontabamba, Oxapampa, Pasco"
190303,190303,D,Pasco,Oxapampa,Huancabamba,301524,D,MD Huancabamba,"MD Huancabamba, Oxapampa, Pasco"
190304,190304,D,Pasco,Oxapampa,Palcazu,301525,D,MD Palcazu,"MD Palcazu, Oxapampa, Pasco"
190305,190305,D,Pasco,Oxapampa,Pozuzo,301526,D,MD Pozuzo,"MD Pozuzo, Oxapampa, Pasco"
190306,190306,D,Pasco,Oxapampa,Puerto Bermúdez,301527,D,MD Puerto Bermúdez,"MD Puerto Bermúdez, Oxapampa, Pasco"
190307,190307,D,Pasco,Oxapampa,Villa Rica,301528,D,MD Villa Rica,"MD Villa Rica, Oxapampa, Pasco"
190308,190308,D,Pasco,Oxapampa,Constitución,301847,D,MD Constitución,"MD Constitución, Oxapampa, Pasco"
200000,200000,R,Piura,,Piura,457,R,GR Piura,GR Piura
200100,200100,P,Piura,Piura,Piura,301529,P,MP Piura,"MP Piura, Piura"
200101,200101,D,Piura,Piura,Piura,,,,
200104,200104,D,Piura,Piura,Castilla,301530,D,MD Castilla,"MD Castilla, Piura, Piura"
200105,200105,D,Piura,Piura,Catacaos,301531,D,MD Catacaos,"MD Catacaos, Piura, Piura"
200107,200107,D,Piura,Piura,Cura Mori,301532,D,MD Cura Mori,"MD Cura Mori, Piura, Piura"
200108,200108,D,Piura,Piura,El Tallan,301533,D,MD El Tallan,"MD El Tallan, Piura, Piura"
200109,200109,D,Piura,Piura,La Arena,301534,D,MD La Arena,"MD La Arena, Piura, Piura"
200110,200110,D,Piura,Piura,La Unión,301535,D,MD La Unión,"MD La Unión, Piura, Piura"
200111,200111,D,Piura,Piura,Las Lomas,301536,D,MD Las Lomas,"MD Las Lomas, Piura, Piura"
200114,200114,D,Piura,Piura,Tambo Grande,301537,D,MD Tambo Grande,"MD Tambo Grande, Piura, Piura"
200115,200115,D,Piura,Piura,Veintiseis de Octubre,301849,D,MD Veintiseis de Octubre,"MD Veintiseis de Octubre, Piura, Piura"
200200,200200,P,Piura,Ayabaca,Ayabaca,301538,P,MP Ayabaca,"MP Ayabaca, Piura"
200201,200201,D,Piura,Ayabaca,Ayabaca,,,,
200202,200202,D,Piura,Ayabaca,Frias,301539,D,MD Frias,"MD Frias, Ayabaca, Piura"
200203,200203,D,Piura,Ayabaca,Jilili,301540,D,MD Jilili,"MD Jilili, Ayabaca, Piura"
200204,200204,D,Piura,Ayabaca,Lagunas,301541,D,MD Lagunas,"MD Lagunas, Ayabaca, Piura"
200205,200205,D,Piura,Ayabaca,Montero,301542,D,MD Montero,"MD Montero, Ayabaca, Piura"
200206,200206,D,Piura,Ayabaca,Pacaipampa,301543,D,MD Pacaipampa,"MD Pacaipampa, Ayabaca, Piura"
200207,200207,D,Piura,Ayabaca,Paimas,301544,D,MD Paimas,"MD Paimas, Ayabaca, Piura"
200208,200208,D,Piura,Ayabaca,Sapillica,301545,D,MD Sapillica,"MD Sapillica, Ayabaca, Piura"
200209,200209,D,Piura,Ayabaca,Sicchez,301546,D,MD Sicchez,"MD Sicchez, Ayabaca, Piura"
200210,200210,D,Piura,Ayabaca,Suyo,301547,D,MD Suyo,"MD Suyo, Ayabaca, Piura"
200300,200300,P,Piura,Huancabamba,Huancabamba,301548,P,MP Huancabamba,"MP Huancabamba, Piura"
200301,200301,D,Piura,Huancabamba,Huancabamba,,,,
200302,200302,D,Piura,Huancabamba,Canchaque,301549,D,MD Canchaque,"MD Canchaque, Huancabamba, Piura"
200303,200303,D,Piura,Huancabamba,El Carmen de la Frontera,301550,D,MD El Carmen de la Frontera,"MD El Carmen de la Frontera, Huancabamba, Piura"
200304,200304,D,Piura,Huancabamba,Huarmaca,301551,D,MD Huarmaca,"MD Huarmaca, Huancabamba, Piura"
200305,200305,D,Piura,Huancabamba,Lalaquiz,301552,D,MD Lalaquiz,"MD Lalaquiz, Huancabamba, Piura"
200306,200306,D,Piura,Huancabamba,San Miguel de El Faique,301553,D,MD San Miguel de El Faique,"MD San Miguel de El Faique, Huancabamba, Piura"
200307,200307,D,Piura,Huancabamba,Sondor,301554,D,MD Sondor,"MD Sondor, Huancabamba, Piura"
200308,200308,D,Piura,Huancabamba,Sondorillo,301555,D,MD Sondorillo,"MD Sondorillo, Huancabamba, Piura"
200400,200400,P,Piura,Morropón,Morropón,301556,P,MP Morropón,"MP Morropón, Piura"
200401,200401,D,Piura,Morropón,Chulucanas,,,,
200402,200402,D,Piura,Morropón,Buenos Aires,301557,D,MD Buenos Aires,"MD Buenos Aires, Morropón, Piura"
200403,200403,D,Piura,Morropón,Chalaco,301558,D,MD Chalaco,"MD Chalaco, Morropón, Piura"
200404,200404,D,Piura,Morropón,La Matanza,301559,D,MD La Matanza,"MD La Matanza, Morropón, Piura"
200405,200405,D,Piura,Morropón,Morropón,301560,D,MD Morropón,"MD Morropón, Morropón, Piura"
200406,200406,D,Piura,Morropón,Salitral,301561,D,MD Salitral,"MD Salitral, Morropón, Piura"
200407,200407,D,Piura,Morropón,San Juan de Bigote,301562,D,MD San Juan de Bigote,"MD San Juan de Bigote, Morropón, Piura"
200408,200408,D,Piura,Morropón,Santa Catalina de Mossa,301563,D,MD Santa Catalina de Mossa,"MD Santa Catalina de Mossa, Morropón, Piura"
200409,200409,D,Piura,Morropón,Santo Domingo,301564,D,MD Santo Domingo,"MD Santo Domingo, Morropón, Piura"
200410,200410,D,Piura,Morropón,Yamango,301565,D,MD Yamango,"MD Yamango, Morropón, Piura"
200500,200500,P,Piura,Paita,Paita,301566,P,MP Paita,"MP Paita, Piura"
200501,200501,D,Piura,Paita,Paita,,,,
200502,200502,D,Piura,Paita,Amotape,301567,D,MD Amotape,"MD Amotape, Paita, Piura"
200503,200503,D,Piura,Paita,Arenal,301568,D,MD Arenal,"MD Arenal, Paita, Piura"
200504,200504,D,Piura,Paita,Colan,301569,D,MD Colan,"MD Colan, Paita, Piura"
200505,200505,D,Piura,Paita,La Huaca,301570,D,MD La Huaca,"MD La Huaca, Paita, Piura"
200506,200506,D,Piura,Paita,Tamarindo,301571,D,MD Tamarindo,"MD Tamarindo, Paita, Piura"
200507,200507,D,Piura,Paita,Vichayal,301572,D,MD Vichayal,"MD Vichayal, Paita, Piura"
200600,200600,P,Piura,Sullana,Sullana,301573,P,MP Sullana,"MP Sullana, Piura"
200601,200601,D,Piura,Sullana,Sullana,,,,
200602,200602,D,Piura,Sullana,Bellavista,301574,D,MD Bellavista,"MD Bellavista, Sullana, Piura"
200603,200603,D,Piura,Sullana,Ignacio Escudero,301575,D,MD Ignacio Escudero,"MD Ignacio Escudero, Sullana, Piura"
200604,200604,D,Piura,Sullana,Lancones,301576,D,MD Lancones,"MD Lancones, Sullana, Piura"
200605,200605,D,Piura,Sullana,Marcavelica,301577,D,MD Marcavelica,"MD Marcavelica, Sullana, Piura"
200606,200606,D,Piura,Sullana,Miguel Checa,301578,D,MD Miguel Checa,"MD Miguel Checa, Sullana, Piura"
200607,200607,D,Piura,Sullana,Querecotillo,301579,D,MD Querecotillo,"MD Querecotillo, Sullana, Piura"
200608,200608,D,Piura,Sullana,Salitral,301580,D,MD Salitral,"MD Salitral, Sullana, Piura"
200700,200700,P,Piura,Talara,Talara,301581,P,MP Talara,"MP Talara, Piura"
200701,200701,D,Piura,Talara,Pariñas,,,,
200702,200702,D,Piura,Talara,El Alto,301582,D,MD El Alto,"MD El Alto, Talara, Piura"
200703,200703,D,Piura,Talara,La Brea,301583,D,MD La Brea,"MD La Brea, Talara, Piura"
200704,200704,D,Piura,Talara,Lobitos,301584,D,MD Lobitos,"MD Lobitos, Talara, Piura"
200705,200705,D,Piura,Talara,Los Organos,301585,D,MD Los Organos,"MD Los Organos, Talara, Piura"
200706,200706,D,Piura,Talara,Mancora,301586,D,MD Mancora,"MD Mancora, Talara, Piura"
200800,200800,P,Piura,Sechura,Sechura,301587,P,MP Sechura,"MP Sechura, Piura"
200801,200801,D,Piura,Sechura,Sechura,,,,
200802,200802,D,Piura,Sechura,Bellavista de la Unión,301588,D,MD Bellavista de la Unión,"MD Bellavista de la Unión, Sechura, Piura"
200803,200803,D,Piura,Sechura,Bernal,301589,D,MD Bernal,"MD Bernal, Sechura, Piura"
200804,200804,D,Piura,Sechura,Cristo Nos Valga,301590,D,MD Cristo Nos Valga,"MD Cristo Nos Valga, Sechura, Piura"
200805,200805,D,Piura,Sechura,Vice,301591,D,MD Vice,"MD Vice, Sechura, Piura"
200806,200806,D,Piura,Sechura,Rinconada Llicuar,301592,D,MD Rinconada Llicuar,"MD Rinconada Llicuar, Sechura, Piura"
210000,210000,R,Puno,,Puno,458,R,GR Puno,GR Puno
210100,210100,P,Puno,Puno,Puno,301593,P,MP Puno,"MP Puno, Puno"
210101,210101,D,Puno,Puno,Puno,,,,
210102,210102,D,Puno,Puno,Acora,301594,D,MD Acora,"MD Acora, Puno, Puno"
210103,210103,D,Puno,Puno,Amantani,301595,D,MD Amantani,"MD Amantani, Puno, Puno"
210104,210104,D,Puno,Puno,Atuncolla,301596,D,MD Atuncolla,"MD Atuncolla, Puno, Puno"
210105,210105,D,Puno,Puno,Capachica,301597,D,MD Capachica,"MD Capachica, Puno, Puno"
210106,210106,D,Puno,Puno,Chucuito,301598,D,MD Chucuito,"MD Chucuito, Puno, Puno"
210107,210107,D,Puno,Puno,Coata,301599,D,MD Coata,"MD Coata, Puno, Puno"
210108,210108,D,Puno,Puno,Huata,301600,D,MD Huata,"MD Huata, Puno, Puno"
210109,210109,D,Puno,Puno,Mañazo,301601,D,MD Mañazo,"MD Mañazo, Puno, Puno"
210110,210110,D,Puno,Puno,Paucarcolla,301602,D,MD Paucarcolla,"MD Paucarcolla, Puno, Puno"
210111,210111,D,Puno,Puno,Pichacani,301603,D,MD Pichacani,"MD Pichacani, Puno, Puno"
210112,210112,D,Puno,Puno,Plateria,301604,D,MD Plateria,"MD Plateria, Puno, Puno"
210113,210113,D,Puno,Puno,San Antonio,301605,D,MD San Antonio,"MD San Antonio, Puno, Puno"
210114,210114,D,Puno,Puno,Tiquillaca,301606,D,MD Tiquillaca,"MD Tiquillaca, Puno, Puno"
210115,210115,D,Puno,Puno,Vilque,301607,D,MD Vilque,"MD Vilque, Puno, Puno"
210200,210200,P,Puno,Azángaro,Azángaro,301608,P,MP Azángaro,"MP Azángaro, Puno"
210201,210201,D,Puno,Azángaro,Azángaro,,,,
210202,210202,D,Puno,Azángaro,Achaya,301609,D,MD Achaya,"MD Achaya, Azángaro, Puno"
210203,210203,D,Puno,Azángaro,Arapa,301610,D,MD Arapa,"MD Arapa, Azángaro, Puno"
210204,210204,D,Puno,Azángaro,Asillo,301611,D,MD Asillo,"MD Asillo, Azángaro, Puno"
210205,210205,D,Puno,Azángaro,Caminaca,301612,D,MD Caminaca,"MD Caminaca, Azángaro, Puno"
210206,210206,D,Puno,Azángaro,Chupa,301613,D,MD Chupa,"MD Chupa, Azángaro, Puno"
210207,210207,D,Puno,Azángaro,José Domingo Choquehuanca,301614,D,MD José Domingo Choquehuanca,"MD José Domingo Choquehuanca, Azángaro, Puno"
210208,210208,D,Puno,Azángaro,Muñani,301615,D,MD Muñani,"MD Muñani, Azángaro, Puno"
210209,210209,D,Puno,Azángaro,Potoni,301616,D,MD Potoni,"MD Potoni, Azángaro, Puno"
210210,210210,D,Puno,Azángaro,Saman,301617,D,MD Saman,"MD Saman, Azángaro, Puno"
210211,210211,D,Puno,Azángaro,San Anton,301618,D,MD San Anton,"MD San Anton, Azángaro, Puno"
210212,210212,D,Puno,Azángaro,San José,301619,D,MD San José,"MD San José, Azángaro, Puno"
210213,210213,D,Puno,Azángaro,San Juan de Salinas,301620,D,MD San Juan de Salinas,"MD San Juan de Salinas, Azángaro, Puno"
210214,210214,D,Puno,Azángaro,Santiago de Pupuja,301621,D,MD Santiago de Pupuja,"MD Santiago de Pupuja, Azángaro, Puno"
210215,210215,D,Puno,Azángaro,Tirapata,301622,D,MD Tirapata,"MD Tirapata, Azángaro, Puno"
210300,210300,P,Puno,Carabaya,Carabaya,301623,P,MP Carabaya,"MP Carabaya, Puno"
210301,210301,D,Puno,Carabaya,Macusani,,,,
210302,210302,D,Puno,Carabaya,Ajoyani,301624,D,MD Ajoyani,"MD Ajoyani, Carabaya, Puno"
210303,210303,D,Puno,Carabaya,Ayapata,301625,D,MD Ayapata,"MD Ayapata, Carabaya, Puno"
210304,210304,D,Puno,Carabaya,Coasa,301626,D,MD Coasa,"MD Coasa, Carabaya, Puno"
210305,210305,D,Puno,Carabaya,Corani,301627,D,MD Corani,"MD Corani, Carabaya, Puno"
210306,210306,D,Puno,Carabaya,Crucero,301628,D,MD Crucero,"MD Crucero, Carabaya, Puno"
210307,210307,D,Puno,Carabaya,Ituata,301629,D,MD Ituata,"MD Ituata, Carabaya, Puno"
210308,210308,D,Puno,Carabaya,Ollachea,301630,D,MD Ollachea,"MD Ollachea, Carabaya, Puno"
210309,210309,D,Puno,Carabaya,San Gaban,301631,D,MD San Gaban,"MD San Gaban, Carabaya, Puno"
210310,210310,D,Puno,Carabaya,Usicayos,301632,D,MD Usicayos,"MD Usicayos, Carabaya, Puno"
210400,210400,P,Puno,Chucuito,Chucuito,301633,P,MP Chucuito,"MP Chucuito, Puno"
210401,210401,D,Puno,Chucuito,Juli,,,,
210402,210402,D,Puno,Chucuito,Desaguadero,301634,D,MD Desaguadero,"MD Desaguadero, Chucuito, Puno"
210403,210403,D,Puno,Chucuito,Huacullani,301635,D,MD Huacullani,"MD Huacullani, Chucuito, Puno"
210404,210404,D,Puno,Chucuito,Kelluyo,301636,D,MD Kelluyo,"MD Kelluyo, Chucuito, Puno"
210405,210405,D,Puno,Chucuito,Pisacoma,301637,D,MD Pisacoma,"MD Pisacoma, Chucuito, Puno"
210406,210406,D,Puno,Chucuito,Pomata,301638,D,MD Pomata,"MD Pomata, Chucuito, Puno"
210407,210407,D,Puno,Chucuito,Zepita,301639,D,MD Zepita,"MD Zepita, Chucuito, Puno"
210500,210500,P,Puno,El Collao,El Collao,301640,P,MP El Collao,"MP El Collao, Puno"
210501,210501,D,Puno,El Collao,Ilave,,,,
210502,210502,D,Puno,El Collao,Capazo,301641,D,MD Capazo,"MD Capazo, El Collao, Puno"
210503,210503,D,Puno,El Collao,Pilcuyo,301642,D,MD Pilcuyo,"MD Pilcuyo, El Collao, Puno"
210504,210504,D,Puno,El Collao,Santa Rosa,301643,D,MD Santa Rosa,"MD Santa Rosa, El Collao, Puno"
210505,210505,D,Puno,El Collao,Conduriri,301644,D,MD Conduriri,"MD Conduriri, El Collao, Puno"
210600,210600,P,Puno,Huancané,Huancané,301645,P,MP Huancané,"MP Huancané, Puno"
210601,210601,D,Puno,Huancané,Huancané,,,,
210602,210602,D,Puno,Huancané,Cojata,301646,D,MD Cojata,"MD Cojata, Huancané, Puno"
210603,210603,D,Puno,Huancané,Huatasani,301647,D,MD Huatasani,"MD Huatasani, Huancané, Puno"
210604,210604,D,Puno,Huancané,Inchupalla,301648,D,MD Inchupalla,"MD Inchupalla, Huancané, Puno"
210605,210605,D,Puno,Huancané,Pusi,301649,D,MD Pusi,"MD Pusi, Huancané, Puno"
210606,210606,D,Puno,Huancané,Rosaspata,301650,D,MD Rosaspata,"MD Rosaspata, Huancané, Puno"
210607,210607,D,Puno,Huancané,Taraco,301651,D,MD Taraco,"MD Taraco, Huancané, Puno"
210608,210608,D,Puno,Huancané,Vilque Chico,301652,D,MD Vilque Chico,"MD Vilque Chico, Huancané, Puno"
210700,210700,P,Puno,Lampa,Lampa,301653,P,MP Lampa,"MP Lampa, Puno"
210701,210701,D,Puno,Lampa,Lampa,,,,
210702,210702,D,Puno,Lampa,Cabanilla,301654,D,MD Cabanilla,"MD Cabanilla, Lampa, Puno"
210703,210703,D,Puno,Lampa,Calapuja,301655,D,MD Calapuja,"MD Calapuja, Lampa, Puno"
210704,210704,D,Puno,Lampa,Nicasio,301656,D,MD Nicasio,"MD Nicasio, Lampa, Puno"
210705,210705,D,Puno,Lampa,Ocuviri,301657,D,MD Ocuviri,"MD Ocuviri, Lampa, Puno"
210706,210706,D,Puno,Lampa,Palca,301658,D,MD Palca,"MD Palca, Lampa, Puno"
210707,210707,D,Puno,Lampa,Paratia,301659,D,MD Paratia,"MD Paratia, Lampa, Puno"
210708,210708,D,Puno,Lampa,Pucara,301660,D,MD Pucara,"MD Pucara, Lampa, Puno"
210709,210709,D,Puno,Lampa,Santa Lucia,301661,D,MD Santa Lucia,"MD Santa Lucia, Lampa, Puno"
210710,210710,D,Puno,Lampa,Vilavila,301662,D,MD Vilavila,"MD Vilavila, Lampa, Puno"
210800,210800,P,Puno,Melgar,Melgar,301663,P,MP Melgar,"MP Melgar, Puno"
210801,210801,D,Puno,Melgar,Ayaviri,,,,
210802,210802,D,Puno,Melgar,Antauta,301664,D,MD Antauta,"MD Antauta, Melgar, Puno"
210803,210803,D,Puno,Melgar,Cupi,301665,D,MD Cupi,"MD Cupi, Melgar, Puno"
210804,210804,D,Puno,Melgar,Llalli,301666,D,MD Llalli,"MD Llalli, Melgar, Puno"
210805,210805,D,Puno,Melgar,Macari,301667,D,MD Macari,"MD Macari, Melgar, Puno"
210806,210806,D,Puno,Melgar,Nuñoa,301668,D,MD Nuñoa,"MD Nuñoa, Melgar, Puno"
210807,210807,D,Puno,Melgar,Orurillo,301669,D,MD Orurillo,"MD Orurillo, Melgar, Puno"
210808,210808,D,Puno,Melgar,Santa Rosa,301670,D,MD Santa Rosa,"MD Santa Rosa, Melgar, Puno"
210809,210809,D,Puno,Melgar,Umachiri,301671,D,MD Umachiri,"MD Umachiri, Melgar, Puno"
210900,210900,P,Puno,Moho,Moho,301672,P,MP Moho,"MP Moho, Puno"
210901,210901,D,Puno,Moho,Moho,,,,
210902,210902,D,Puno,Moho,Conima,301673,D,MD Conima,"MD Conima, Moho, Puno"
210903,210903,D,Puno,Moho,Huayrapata,301674,D,MD Huayrapata,"MD Huayrapata, Moho, Puno"
210904,210904,D,Puno,Moho,Tilali,301675,D,MD Tilali,"MD Tilali, Moho, Puno"
211000,211000,P,Puno,San Antonio de Putina,San Antonio de Putina,301676,P,MP San Antonio de Putina,"MP San Antonio de Putina, Puno"
211001,211001,D,Puno,San Antonio de Putina,Putina,,,,
211002,211002,D,Puno,San Antonio de Putina,Ananea,301677,D,MD Ananea,"MD Ananea, San Antonio de Putina, Puno"
211003,211003,D,Puno,San Antonio de Putina,Pedro Vilca Apaza,301678,D,MD Pedro Vilca Apaza,"MD Pedro Vilca Apaza, San Antonio de Putina, Puno"
211004,211004,D,Puno,San Antonio de Putina,Quilcapuncu,301679,D,MD Quilcapuncu,"MD Quilcapuncu, San Antonio de Putina, Puno"
211005,211005,D,Puno,San Antonio de Putina,Sina,301680,D,MD Sina,"MD Sina, San Antonio de Putina, Puno"
211100,211100,P,Puno,San Román,San Román,301681,P,MP San Román,"MP San Román, Puno"
211101,211101,D,Puno,San Román,Juliaca,,,,
211102,211102,D,Puno,San Román,Cabana,301682,D,MD Cabana,"MD Cabana, San Román, Puno"
211103,211103,D,Puno,San Román,Cabanillas,301683,D,MD Cabanillas,"MD Cabanillas, San Román, Puno"
211104,211104,D,Puno,San Román,Caracoto,301684,D,MD Caracoto,"MD Caracoto, San Román, Puno"
211105,211105,D,Puno,San Román,San Miguel,301886,D,MD San Miguel,"MD San Miguel, San Román, Puno"
211200,211200,P,Puno,Sandia,Sandia,301685,P,MP Sandia,"MP Sandia, Puno"
211201,211201,D,Puno,Sandia,Sandia,,,,
211202,211202,D,Puno,Sandia,Cuyocuyo,301686,D,MD Cuyocuyo,"MD Cuyocuyo, Sandia, Puno"
211203,211203,D,Puno,Sandia,Limbani,301687,D,MD Limbani,"MD Limbani, Sandia, Puno"
211204,211204,D,Puno,Sandia,Patambuco,301688,D,MD Patambuco,"MD Patambuco, Sandia, Puno"
211205,211205,D,Puno,Sandia,Phara,301689,D,MD Phara,"MD Phara, Sandia, Puno"
211206,211206,D,Puno,Sandia,Quiaca,301690,D,MD Quiaca,"MD Quiaca, Sandia, Puno"
211207,211207,D,Puno,Sandia,San Juan del Oro,301691,D,MD San Juan del Oro,"MD San Juan del Oro, Sandia, Puno"
211208,211208,D,Puno,Sandia,Yanahuaya,301692,D,MD Yanahuaya,"MD Yanahuaya, Sandia, Puno"
211209,211209,D,Puno,Sandia,Alto Inambari,301693,D,MD Alto Inambari,"MD Alto Inambari, Sandia, Puno"
211210,211210,D,Puno,Sandia,San Pedro de Putina Punco,301841,D,MD San Pedro de Putina Punco,"MD San Pedro de Putina Punco, Sandia, Puno"
211300,211300,P,Puno,Yunguyo,Yunguyo,301694,P,MP Yunguyo,"MP Yunguyo, Puno"
211301,211301,D,Puno,Yunguyo,Yunguyo,,,,
211302,211302,D,Puno,Yunguyo,Anapia,301695,D,MD Anapia,"MD Anapia, Yunguyo, Puno"
211303,211303,D,Puno,Yunguyo,Copani,301696,D,MD Copani,"MD Copani, Yunguyo, Puno"
211304,211304,D,Puno,Yunguyo,Cuturapi,301697,D,MD Cuturapi,"MD Cuturapi, Yunguyo, Puno"
211305,211305,D,Puno,Yunguyo,Ollaraya,301698,D,MD Ollaraya,"MD Ollaraya, Yunguyo, Puno"
211306,211306,D,Puno,Yunguyo,Tinicachi,301699,D,MD Tinicachi,"MD Tinicachi, Yunguyo, Puno"
211307,211307,D,Puno,Yunguyo,Unicachi,301700,D,MD Unicachi,"MD Unicachi, Yunguyo, Puno"
220000,220000,R,San Martín,,San Martín,459,R,GR San Martín,GR San Martín
220100,220100,P,San Martín,Moyobamba,Moyobamba,301701,P,MP Moyobamba,"MP Moyobamba, San Martín"
220101,220101,D,San Martín,Moyobamba,Moyobamba,,,,
220102,220102,D,San Martín,Moyobamba,Calzada,301702,D,MD Calzada,"MD Calzada, Moyobamba, San Martín"
220103,220103,D,San Martín,Moyobamba,Habana,301703,D,MD Habana,"MD Habana, Moyobamba, San Martín"
220104,220104,D,San Martín,Moyobamba,Jepelacio,301704,D,MD Jepelacio,"MD Jepelacio, Moyobamba, San Martín"
220105,220105,D,San Martín,Moyobamba,Soritor,301705,D,MD Soritor,"MD Soritor, Moyobamba, San Martín"
220106,220106,D,San Martín,Moyobamba,Yantalo,301706,D,MD Yantalo,"MD Yantalo, Moyobamba, San Martín"
220200,220200,P,San Martín,Bellavista,Bellavista,301707,P,MP Bellavista,"MP Bellavista, San Martín"
220201,220201,D,San Martín,Bellavista,Bellavista,,,,
220202,220202,D,San Martín,Bellavista,Alto Biavo,301708,D,MD Alto Biavo,"MD Alto Biavo, Bellavista, San Martín"
220203,220203,D,San Martín,Bellavista,Bajo Biavo,301709,D,MD Bajo Biavo,"MD Bajo Biavo, Bellavista, San Martín"
220204,220204,D,San Martín,Bellavista,Huallaga,301710,D,MD Huallaga,"MD Huallaga, Bellavista, San Martín"
220205,220205,D,San Martín,Bellavista,San Pablo,301711,D,MD San Pablo,"MD San Pablo, Bellavista, San Martín"
220206,220206,D,San Martín,Bellavista,San Rafael,301712,D,MD San Rafael,"MD San Rafael, Bellavista, San Martín"
220300,220300,P,San Martín,El Dorado,El Dorado,301713,P,MP El Dorado,"MP El Dorado, San Martín"
220301,220301,D,San Martín,El Dorado,San José de Sisa,,,,
220302,220302,D,San Martín,El Dorado,Agua Blanca,301714,D,MD Agua Blanca,"MD Agua Blanca, El Dorado, San Martín"
220303,220303,D,San Martín,El Dorado,San Martín,301715,D,MD San Martín,"MD San Martín, El Dorado, San Martín"
220304,220304,D,San Martín,El Dorado,Santa Rosa,301716,D,MD Santa Rosa,"MD Santa Rosa, El Dorado, San Martín"
220305,220305,D,San Martín,El Dorado,Shatoja,301717,D,MD Shatoja,"MD Shatoja, El Dorado, San Martín"
220400,220400,P,San Martín,Huallaga,Huallaga,301718,P,MP Huallaga,"MP Huallaga, San Martín"
220401,220401,D,San Martín,Huallaga,Saposoa,,,,
220402,220402,D,San Martín,Huallaga,Alto Saposoa,301719,D,MD Alto Saposoa,"MD Alto Saposoa, Huallaga, San Martín"
220403,220403,D,San Martín,Huallaga,El Eslabón,301720,D,MD El Eslabón,"MD El Eslabón, Huallaga, San Martín"
220404,220404,D,San Martín,Huallaga,Piscoyacu,301721,D,MD Piscoyacu,"MD Piscoyacu, Huallaga, San Martín"
220405,220405,D,San Martín,Huallaga,Sacanche,301722,D,MD Sacanche,"MD Sacanche, Huallaga, San Martín"
220406,220406,D,San Martín,Huallaga,Tingo de Saposoa,301723,D,MD Tingo de Saposoa,"MD Tingo de Saposoa, Huallaga, San Martín"
220500,220500,P,San Martín,Lamas,Lamas,301724,P,MP Lamas,"MP Lamas, San Martín"
220501,220501,D,San Martín,Lamas,Lamas,,,,
220502,220502,D,San Martín,Lamas,Alonso de Alvarado,301725,D,MD Alonso de Alvarado,"MD Alonso de Alvarado, Lamas, San Martín"
220503,220503,D,San Martín,Lamas,Barranquita,301726,D,MD Barranquita,"MD Barranquita, Lamas, San Martín"
220504,220504,D,San Martín,Lamas,Caynarachi,301727,D,MD Caynarachi,"MD Caynarachi, Lamas, San Martín"
220505,220505,D,San Martín,Lamas,Cuñumbuqui,301728,D,MD Cuñumbuqui,"MD Cuñumbuqui, Lamas, San Martín"
220506,220506,D,San Martín,Lamas,Pinto Recodo,301729,D,MD Pinto Recodo,"MD Pinto Recodo, Lamas, San Martín"
220507,220507,D,San Martín,Lamas,Rumisapa,301730,D,MD Rumisapa,"MD Rumisapa, Lamas, San Martín"
220508,220508,D,San Martín,Lamas,San Roque de Cumbaza,301731,D,MD San Roque de Cumbaza,"MD San Roque de Cumbaza, Lamas, San Martín"
220509,220509,D,San Martín,Lamas,Shanao,301732,D,MD Shanao,"MD Shanao, Lamas, San Martín"
220510,220510,D,San Martín,Lamas,Tabalosos,301733,D,MD Tabalosos,"MD Tabalosos, Lamas, San Martín"
220511,220511,D,San Martín,Lamas,Zapatero,301734,D,MD Zapatero,"MD Zapatero, Lamas, San Martín"
220600,220600,P,San Martín,Mariscal Cáceres,Mariscal Cáceres,301735,P,MP Mariscal Cáceres,"MP Mariscal Cáceres, San Martín"
220601,220601,D,San Martín,Mariscal Cáceres,Juanjuí,,,,
220602,220602,D,San Martín,Mariscal Cáceres,Campanilla,301736,D,MD Campanilla,"MD Campanilla, Mariscal Cáceres, San Martín"
220603,220603,D,San Martín,Mariscal Cáceres,Huicungo,301737,D,MD Huicungo,"MD Huicungo, Mariscal Cáceres, San Martín"
220604,220604,D,San Martín,Mariscal Cáceres,Pachiza,301738,D,MD Pachiza,"MD Pachiza, Mariscal Cáceres, San Martín"
220605,220605,D,San Martín,Mariscal Cáceres,Pajarillo,301739,D,MD Pajarillo,"MD Pajarillo, Mariscal Cáceres, San Martín"
220700,220700,P,San Martín,Picota,Picota,301740,P,MP Picota,"MP Picota, San Martín"
220701,220701,D,San Martín,Picota,Picota,,,,
220702,220702,D,San Martín,Picota,Buenos Aires,301741,D,MD Buenos Aires,"MD Buenos Aires, Picota, San Martín"
220703,220703,D,San Martín,Picota,Caspisapa,301742,D,MD Caspisapa,"MD Caspisapa, Picota, San Martín"
220704,220704,D,San Martín,Picota,Pilluana,301743,D,MD Pilluana,"MD Pilluana, Picota, San Martín"
220705,220705,D,San Martín,Picota,Pucacaca,301744,D,MD Pucacaca,"MD Pucacaca, Picota, San Martín"
