anio,cat,siaf_id,pia,pim,devengado
2008,total,300715,5779986,8285470,7996049
2008,total,300716,9497736,16891629,14534910
2008,total,300717,4715298,6250026,5528121
2008,total,300718,4175825,6155783,4612782
2008,total,300719,2429095,2737906,2405430
2008,total,300720,4634063,6754063,5663609
2008,total,300721,1709907,2023380,1569744
2008,total,300722,2740583,4052632,2968690
2008,total,300723,2623912,3767188,3515040
2008,total,300724,31673285,58405802,28783484
2008,total,300725,3586339,5720068,5059982
2008,total,300726,3248491,5325880,4864000
2008,total,300727,7680177,12324510,10306062
2008,total,300728,5334372,6747805,6372897
2008,total,300729,3940985,5965915,4525638
2008,total,300730,2389609,4211445,2840984
2008,total,300731,3509428,5731948,4475699
2008,total,300732,19022536,36555006,20475464
2008,total,300733,3241380,5336224,4588029
2008,total,300734,4666240,9396568,5302881
2008,total,300735,6163841,12197452,8062650
2008,total,300736,7571931,11071025,8630857
2008,total,300737,4950996,9323747,4081810
2008,total,300738,3254515,4939598,4657868
2008,total,300739,5322837,9543820,6370865
2008,total,300740,52608431,137526723,57570262
2008,total,300741,2567521,8492613,2323044
2008,total,300742,22623652,58794196,28782434
2008,total,300743,2708296,6049890,4532376
2008,total,300744,9298753,20306226,17252253
2008,total,300745,5906641,13231819,7296341
2008,total,300746,4959246,9508373,7344753
2008,total,300747,4522585,8860731,6173002
2008,total,300748,31674758,65225972,49745540
2008,total,300749,121737811,262795666,182320618
2008,total,300750,8730993,11223870,10746693
2008,total,300751,8736105,13793689,11296553
2008,total,300752,9728501,19258776,9770215
2008,total,300753,25779117,45370362,43695406
2008,total,300754,24160803,42037712,29662685
2008,total,300755,9481688,14661142,11692854
2008,total,300756,27916513,42301092,26898245
2008,total,300757,23162209,43024637,35808002
2008,total,300758,4517816,8049372,6387454
2008,total,300759,2975908,4536656,3558573
2008,total,300760,3362669,4212340,3951025
2008,total,300761,1206963,1713781,1432056
2008,total,300762,4248506,5055371,4376668
2008,total,300763,4726478,6773739,5015080
2008,total,300764,2152795,3057760,2433688
2008,total,300765,1088010,1546752,1381548
2008,total,300766,2237505,3240715,2492048
2008,total,300767,10835859,14155748,13521452
2008,total,300768,1858965,2123192,1959566
2008,total,300769,6237975,7418457,6387886
2008,total,300770,6438682,9472027,8190588
2008,total,300771,3870785,6268606,4211970
2008,total,300772,3054080,5081870,3662267
2008,total,300773,10648161,14373020,12255717
2008,total,300774,3192921,3852473,3307785
2008,total,300775,1419422,2682423,1178160
2008,total,300776,2271355,3678809,3552244
2008,total,300777,8883156,15426444,12696446
2008,total,300778,3127462,4696040,3487894
2008,total,300779,2682709,4006878,3560238
2008,total,300780,2498435,3773530,3403252
2008,total,300781,3634565,5548767,5105886
2008,total,300782,8994587,13322558,12902316
2008,total,300783,2866406,3891514,2825910
2008,total,300784,6386059,10735153,8855302
2008,total,300785,11649382,21926824,13099140
2008,total,300786,6670293,10276884,8851358
2008,total,300787,2855918,5067026,4289283
2008,total,300788,9028990,22013070,11790133
2008,total,300789,4468299,5477489,4436798
2008,total,300790,6621756,9301082,9000020
2008,total,300791,1222477,1566657,1453085
2008,total,300792,23238174,41286616,23113212
2008,total,300793,2133007,3479060,2421997
2008,total,300794,15543755,22808461,14241296
2008,total,300795,913027,1107591,959068
2008,total,300796,1511541,1869163,1300363
2008,total,300797,2104344,3967881,1992318
2008,total,300798,934697,1338933,853279
2008,total,300799,770786,1170873,1081211
2008,total,300800,914576,958652,854996
2008,total,300801,1017438,1445119,993265
2008,total,300802,681856,1218289,721851
2008,total,300803,1101019,1633710,959400
2008,total,300804,1466281,1713069,1412939
2008,total,300805,2539620,2709214,1832617
2008,total,300806,764242,841854,724188
2008,total,300807,1878859,2582655,1504098
2008,total,300808,12596596,15541989,11313994
2008,total,300809,8742171,15129904,11584192
2008,total,300810,1948144,2781595,1971543
2008,total,300811,3260811,4369537,3196566
2008,total,300812,1456498,1685363,1403434
2008,total,300813,1173319,1639132,864186
2008,total,300814,10106543,17700828,10287286
2008,total,300815,1821738,4146286,2965731
2008,total,300816,3152392,3964334,2562876
2008,total,300817,15398853,25150855,16875787
2008,total,300818,3501057,4531717,3218703
2008,total,300819,779961,799175,721785
2008,total,300820,2044633,2481903,1941529
2008,total,300821,777339,1953140,1757156
2008,total,300822,2664397,4595365,2629083
2008,total,300823,1132073,1271067,1009125
2008,total,300824,904111,1229309,1007817
2008,total,300825,898381,1571830,1086215
2008,total,300826,736852,1296629,926303
2008,total,300827,905741,1693172,1391011
2008,total,300828,1775339,2926822,2355438
2008,total,300829,2815723,12402812,6548938
2008,total,300830,1069335,1402970,1275549
2008,total,300831,1193733,1783068,1566167
2008,total,300832,1006067,1180716,1030827
2008,total,300833,856190,1094963,1029144
2008,total,300834,807729,868209,725805
2008,total,300835,1067624,1558672,1137565
2008,total,300836,662627,1137546,983453
2008,total,300837,985991,1107067,1003214
2008,total,300838,741337,835481,819554
2008,total,300839,1077216,1791957,1252629
2008,total,300840,767207,1062534,863016
2008,total,300841,1057622,1276830,1067779
2008,total,300842,5953559,10258428,7782477
2008,total,300843,4462775,8365128,6782844
2008,total,300844,1998132,5208905,2715324
2008,total,300845,1872937,2722806,2186534
2008,total,300846,663864,1231151,759912
2008,total,300847,2433534,3558466,3463252
2008,total,300848,3239240,5643909,4917332
2008,total,300849,849321,1189986,993269
2008,total,300850,3427240,9353713,3883749
2008,total,300851,2692082,5817682,3073883
2008,total,300852,2625047,9464507,4093880
2008,total,300853,1125612,1534016,1253728
2008,total,300854,1500158,2015488,1526423
2008,total,300855,672123,734614,629093
2008,total,300856,1319529,2542730,1285609
2008,total,300857,1581888,2640576,2005039
2008,total,300858,3392072,5877536,3749596
2008,total,300859,867229,1148464,898287
2008,total,300860,849105,1107041,1008568
2008,total,300861,1231064,1357651,976849
2008,total,300862,908594,964284,824664
2008,total,300863,778283,1123565,1008842
2008,total,300864,2054100,3997127,2556459
2008,total,300865,798735,982644,760849
2008,total,300866,840702,1372676,1014532
2008,total,300867,1543751,2050141,1650312
2008,total,300868,13236703,23613764,13362335
2008,total,300869,2570951,3765211,3001133
2008,total,300870,2427624,3330940,2483476
2008,total,300871,2795109,4153581,3107945
2008,total,300872,12014691,17060149,13390454
2008,total,300873,4029516,6234608,5482573
2008,total,300874,1799899,2577231,2003482
2008,total,300875,4182035,5731948,4572692
2008,total,300876,3476606,4530210,3952284
2008,total,300877,1295580,1312299,1118354
2008,total,300878,3693613,5266262,3975242
2008,total,300879,847991,1122635,777049
2008,total,300880,2953411,4447539,2732642
2008,total,300881,1982684,2452232,2066959
2008,total,300882,1714166,1857609,1587291
2008,total,300883,2623923,4096832,2954689
2008,total,300884,2128351,4622002,2556288
2008,total,301831,3278884,4829867,3878733
2008,total,300885,23760178,54939677,46690720
2008,total,300886,9795732,13455050,10356137
2008,total,300887,5868093,7900892,6661635
2008,total,300888,4182112,5288389,3772104
2008,total,300889,2900903,3137618,2911457
2008,total,300890,1495701,1568142,1517472
2008,total,300891,1270605,6647774,3748652
2008,total,300892,1492533,1678440,1555467
2008,total,300893,4484357,7921580,4853101
2008,total,300894,893535,812856,794975
2008,total,300895,4774597,6586280,4430331
2008,total,300896,1188464,1088719,1069503
2008,total,300897,914865,1003279,785579
2008,total,300898,1436988,1597446,1313984
2008,total,300899,2142102,2603699,2510243
2008,total,300900,970722,1465034,1352543
2008,total,300901,2627368,2467409,2315677
2008,total,300902,1174830,1845015,1613108
2008,total,300903,3386579,4539160,3893992
2008,total,300904,1348522,2520134,1508001
2008,total,300905,1980423,2916032,2112190
2008,total,300906,2379815,4488718,3111543
2008,total,300907,698791,736942,678774
2008,total,300908,1587857,1856114,1507741
2008,total,300909,822048,884696,799706
2008,total,300910,1157442,1307394,1141181
2008,total,300911,1198289,1334155,1205125
2008,total,300912,3135076,3716644,3402793
2008,total,300913,1210860,1348425,1157769
2008,total,300914,886973,1314983,1170572
2008,total,300915,2831066,3046048,2937669
2008,total,300916,6336463,9299296,7255854
2008,total,300917,751907,863532,854211
2008,total,300918,1426126,1560167,1232974
2008,total,300919,1992942,2465225,2163552
2008,total,300920,1051829,1344274,1245420
2008,total,300921,1058009,948552,902033
2008,total,300922,4049063,6526849,4170073
2008,total,300923,774327,941199,915040
2008,total,300924,1676814,2411401,2343328
2008,total,300925,1317926,2276448,1756782
2008,total,300926,991860,1220159,1146943
2008,total,300927,9312253,15406808,11601909
2008,total,300928,1506189,1788245,1492726
2008,total,300929,1051424,949640,862626
2008,total,300930,4937694,8389571,5002987
2008,total,300931,1859803,2105372,1845967
2008,total,300932,2160071,2422851,2092609
2008,total,300934,4938187,5652988,4312120
2008,total,300935,2199733,2304880,2129254
2008,total,300936,899835,931526,639761
2008,total,300937,6735667,8906672,6263578
2008,total,300938,2828583,3540555,2791251
2008,total,300939,3403295,5322434,4725715
2008,total,300940,3692839,4434573,3198282
2008,total,300941,3213375,4471298,2319113
2008,total,300942,1621470,9244892,6757006
2008,total,300943,1589543,1580961,1473071
2008,total,300944,1680634,1731077,1613122
2008,total,300945,1654381,1715900,1604404
2008,total,300946,3212434,4129024,3573989
2008,total,300947,1644504,1841670,1330301
2008,total,300948,923560,1121797,981069
2008,total,300949,730234,759934,707165
2008,total,300950,2523094,3310889,2292870
2008,total,300951,1009492,1188209,1095663
2008,total,300952,4429579,5121711,3643607
2008,total,300953,4769734,5873975,5002384
2008,total,300954,744968,737857,696240
2008,total,300955,820540,871498,855597
2008,total,300956,2689941,2764753,2315007
2008,total,300957,861270,1148615,1055059
2008,total,300958,2230197,2852094,2649795
2008,total,300959,1005029,5005741,3814150
2008,total,301835,2973855,4488835,3255505
2008,total,301839,1421781,1327565,1093771
2008,total,300960,32094061,52599534,33858289
2008,total,300961,4870554,7882979,4885728
2008,total,300962,2798400,5382014,4612105
2008,total,300963,1094972,2027479,1747625
2008,total,300964,1249483,2228928,1518411
2008,total,300965,6047126,10337710,8867105
2008,total,300966,1275003,2063103,1584647
2008,total,300967,2833505,12224791,9515060
2008,total,300968,1398232,1983805,1475276
2008,total,300969,1863495,2568321,2250072
2008,total,300970,4048203,6514961,5520184
2008,total,300971,2647232,4212273,3244702
2008,total,300972,996793,1427736,1193550
2008,total,300973,837490,1231543,1016600
2008,total,300974,15734246,29227106,23049194
2008,total,300975,2091274,2890787,2331613
2008,total,300976,703381,2646830,1998287
2008,total,300977,3913544,5919542,4140328
2008,total,300978,3649021,5672658,5127924
2008,total,300979,4085707,8404335,5939669
2008,total,300980,7180025,13816704,6652229
2008,total,300981,729346,977907,779214
2008,total,300982,840199,1086320,1005145
2008,total,300983,3267115,5270017,4972895
2008,total,300984,1854484,2764878,1284646
2008,total,300985,12342746,29374631,12389980
2008,total,300986,1373133,1613972,849087
2008,total,300987,1893956,3678443,2314530
2008,total,300988,8342417,25804847,11939939
2008,total,300989,6195408,13529028,7833041
2008,total,300990,2184883,3607190,2218590
2008,total,300991,734167,1651701,1003504
2008,total,300992,995830,1698774,844453
2008,total,300993,642176,657390,534066
2008,total,300994,621892,759717,694285
2008,total,300995,17650828,67147002,22119501
2008,total,300996,1880755,3568623,2953497
2008,total,300997,2600711,6322303,4847011
2008,total,300998,3295516,6787559,5228330
2008,total,300999,7650486,16894830,12909329
2008,total,301000,4031868,5937919,3163063
2008,total,301001,4043720,7017012,5233201
2008,total,301002,2357825,5811383,4613715
2008,total,301003,44321401,72002566,53869692
2008,total,301004,578879,634589,510522
2008,total,301005,721169,1072121,684919
2008,total,301006,730224,1096392,888505
2008,total,301007,12560117,17708879,15251759
2008,total,301008,839460,1942956,1277700
2008,total,301009,927959,957656,788683
2008,total,301010,854697,1935854,837431
2008,total,301011,1078457,1543440,945310
2008,total,301012,24317299,46449975,36041859
2008,total,301013,745984,1039389,878253
2008,total,301014,932780,1553627,1119014
2008,total,301015,2597056,4251307,2970747
2008,total,301016,780425,977647,923690
2008,total,301017,2173704,3025483,2103831
2008,total,301018,952588,1388849,1007227
2008,total,301019,2832505,3684379,2546663
2008,total,301020,2581174,3550665,3268732
2008,total,301021,1933976,3474731,2846853
2008,total,301022,778826,1188013,982074
2008,total,301023,1636254,2484451,1732947
2008,total,301024,2011701,4169957,2582239
2008,total,301025,2098107,2987303,2195171
2008,total,301026,1047310,1496490,1278982
2008,total,301027,3200363,4923923,4052170
2008,total,301028,1701407,4945332,4569352
2008,total,301029,2890760,10221695,4104789
2008,total,301030,761276,974624,810029
2008,total,301031,5241523,13660515,7503015
2008,total,301032,812114,973251,861795
2008,total,301033,2291316,3211374,2390402
2008,total,301034,1131684,1316239,1115179
2008,total,301035,944724,1243395,914350
2008,total,301036,2689225,4207812,3430360
2008,total,301037,834267,1136246,821685
2008,total,301038,717929,888101,800893
2008,total,301039,779535,1126628,942379
2008,total,301040,1273735,1856787,1518524
2008,total,301041,817174,1003694,859596
2008,total,301042,785263,1148037,978211
2008,total,301043,1128384,2045650,1731343
2008,total,301044,1829965,2634869,2215705
2008,total,301045,770185,943367,802863
2008,total,301046,10693351,23478898,15042488
2008,total,301047,13034921,19282748,15052191
2008,total,301048,10674811,16302862,13590542
2008,total,301049,2224645,3192448,2630899
2008,total,301050,6670469,9002364,7101292
2008,total,301051,1617310,3022693,2163580
2008,total,301052,6958051,11731322,7382081
2008,total,301053,2935559,6390231,4191847
2008,total,301054,1677519,3137172,1382343
2008,total,301055,714954,834529,656234
2008,total,301056,865840,1492549,1147420
2008,total,301057,844614,1281088,1087622
2008,total,301058,926724,1298223,962009
2008,total,301059,820843,1252334,855827
2008,total,301060,620368,848847,711579
2008,total,301061,798314,1148649,816318
2008,total,301062,775101,792632,724881
2008,total,301063,681243,1708532,1283618
2008,total,301064,839635,1192029,807055
2008,total,301065,749118,1121801,866309
2008,total,301066,928639,1183998,945557
2008,total,301067,875225,1376606,1012885
2008,total,301068,696973,1630480,697083
2008,total,301069,1004105,1952267,1224747
2008,total,301070,2135054,3058689,2616855
2008,total,301071,660701,1123687,901115
2008,total,301072,759188,1122114,1012102
2008,total,301073,796417,1200785,1018157
2008,total,301074,1002268,1263876,1102040
2008,total,301075,775412,1159975,968659
