fecha,division,ipc,inflacion
2022-08-01,Arequipa,107.27316386745349,0.09830000000000005
2022-09-01,Arequipa,107.4577083198236,0.09509999999999996
2022-10-01,Arequipa,108.4795823876532,0.0996999999999999
2022-11-01,Arequipa,108.78963750729524,0.09650000000000003
2022-12-01,Arequipa,109.47,0.0947
1997-01-01,Ayacucho,45.76692122188097,0.09835088416451421
1997-02-01,Ayacucho,45.78347944229409,0.0828274916780889
1997-03-01,Ayacucho,46.205714062828804,0.083478936128907
1997-04-01,Ayacucho,46.4333895935093,0.07617768396814739
1997-05-01,Ayacucho,46.65278601398321,0.07312892782327163
1997-06-01,Ayacucho,46.88460109976699,0.07712791250594386
1997-07-01,Ayacucho,47.42274326319359,0.0796343417208556
1997-08-01,Ayacucho,47.7332098959397,0.0774621566062419
1997-09-01,Ayacucho,47.81600099800534,0.07611328488913749
1997-10-01,Ayacucho,47.81600099800534,0.06686986238108461
1997-11-01,Ayacucho,47.81600099800534,0.060892725936811276
1997-12-01,Ayacucho,47.824280108211894,0.04950944767441845
1998-01-01,Ayacucho,47.836698773521746,0.04522431259044857
1998-02-01,Ayacucho,48.18028184709411,0.052350813743218705
1998-03-01,Ayacucho,48.888145769755255,0.058054112166278315
1998-04-01,Ayacucho,49.38903193725233,0.06365338325755543
1998-05-01,Ayacucho,50.13001230073972,0.07453416149068315
1998-06-01,Ayacucho,50.428060268176,0.07557831538054005
1998-07-01,Ayacucho,50.701270904992576,0.06913407821229023
1998-08-01,Ayacucho,50.9248068805698,0.06686323822738727
1998-09-01,Ayacucho,50.701270904992576,0.06034109600900317
1998-10-01,Ayacucho,49.84852255371659,0.04250714223876728
1998-11-01,Ayacucho,49.4180088229753,0.03350359276253134
1998-12-01,Ayacucho,49.60428880262297,0.0372197697567731
1999-01-01,Ayacucho,49.608428357726254,0.03703703703703698
1999-02-01,Ayacucho,49.66224257406891,0.030758656241945292
1999-03-01,Ayacucho,49.840243443510026,0.019475021168501527
1999-04-01,Ayacucho,50.33285050080053,0.0191098818204678
1999-05-01,Ayacucho,50.54396781106788,0.008257638315441795
1999-06-01,Ayacucho,50.62261935803024,0.003858151370875307
1999-07-01,Ayacucho,50.63503802334007,-0.001306335728282093
1999-08-01,Ayacucho,50.647456688649925,-0.005446268899366058
1999-09-01,Ayacucho,50.6764335743729,-4.898758981055629e-4
1999-10-01,Ayacucho,50.419781157969446,0.011459890383657134
1999-11-01,Ayacucho,50.419781157969446,0.02027140224493218
1999-12-01,Ayacucho,50.55638647637773,0.019193857965451144
2000-01-01,Ayacucho,50.75508512133524,0.02311415220293722
2000-02-01,Ayacucho,51.06555175408136,0.028257064266066445
2000-03-01,Ayacucho,51.38429749703404,0.030980066445182475
2000-04-01,Ayacucho,51.78583434205236,0.02886750555144335
2000-05-01,Ayacucho,51.80653211756877,0.02497952497952527
2000-06-01,Ayacucho,51.8189507828786,0.023632349333551073
2000-07-01,Ayacucho,51.82722989308517,0.023544800523217946
2000-08-01,Ayacucho,52.071463644178785,0.02811606048222326
2000-09-01,Ayacucho,52.48541915450694,0.03569678157163869
2000-10-01,Ayacucho,52.61374536270866,0.043513957307060425
2000-11-01,Ayacucho,52.79588578725306,0.047126436781609105
2000-12-01,Ayacucho,53.0566777587598,0.04945549823958073
2001-01-01,Ayacucho,53.08151508937947,0.045836391811434396
2001-02-01,Ayacucho,53.093933754689324,0.03972114137483773
2001-03-01,Ayacucho,53.27193462413044,0.03673568033513264
2001-04-01,Ayacucho,53.114631530205735,0.025659472422062235
2001-05-01,Ayacucho,53.118771085309014,0.025329604474630285
2001-06-01,Ayacucho,53.09807330979262,0.024684454385684784
2001-07-01,Ayacucho,53.305051064956686,0.028514376996805035
2001-08-01,Ayacucho,53.3712839466092,0.024962238651721202
2001-09-01,Ayacucho,53.40026083233216,0.017430396718983943
2001-10-01,Ayacucho,53.44579593846828,0.01581431943351741
2001-11-01,Ayacucho,53.05253820365652,0.0048612200094086955
2001-12-01,Ayacucho,53.08151508937947,4.681282671450404e-4
2002-01-01,Ayacucho,52.696536464774304,-0.00725259299695824
2002-02-01,Ayacucho,52.651001358638204,-0.008342429440199473
2002-03-01,Ayacucho,52.920072440351504,-0.006605019815059454
2002-04-01,Ayacucho,53.28849284454357,0.003273322422258751
2002-05-01,Ayacucho,53.425098162951855,0.005766832917705855
2002-06-01,Ayacucho,53.41681905274529,0.006002962500974318
2002-07-01,Ayacucho,53.43337727315842,0.002407393026326199
2002-08-01,Ayacucho,53.458214603778096,0.0016287908167218479
2002-09-01,Ayacucho,53.739704350801254,0.006356589147286984
2002-10-01,Ayacucho,53.91770522024236,0.008829680117728778
2002-11-01,Ayacucho,53.94668210596533,0.016853932584269593
2002-12-01,Ayacucho,53.97565899168829,0.016844732121968464
2003-01-01,Ayacucho,54.00049632230799,0.02474469756480735
2003-02-01,Ayacucho,54.203334522368785,0.029483449956757557
2003-03-01,Ayacucho,54.67938335924617,0.0332446808510638
2003-04-01,Ayacucho,54.86152378379055,0.029519148605608336
2003-05-01,Ayacucho,54.83668645317087,0.02642181930884857
2003-06-01,Ayacucho,54.72491846538225,0.024488530688158594
2003-07-01,Ayacucho,54.74561624089868,0.024558413387046896
2003-08-01,Ayacucho,54.61729003269695,0.021681895617160052
2003-09-01,Ayacucho,54.787011791931484,0.019488522569711897
2003-10-01,Ayacucho,55.06436198385136,0.021266794625719898
2003-11-01,Ayacucho,55.08092020426448,0.021025168815224093
2003-12-01,Ayacucho,55.22994418798262,0.023237978372574908
2004-01-01,Ayacucho,55.71013257996328,0.03165963970870078
2004-02-01,Ayacucho,56.04957609843236,0.034061402168932275
