Año,Mes,País,Turistas
2015,7,Indonesia,166
2015,7,Irlanda,843
2015,7,Israel,976
2015,7,Italia,5740
2015,7,Japón,3213
2015,7,Lituania,36
2015,7,Malasia,100
2015,7,Marruecos,26
2015,7,México,7555
2015,7,Nicaragua,141
2015,7,Noruega,681
2015,7,Nueva Zelandia,561
2015,7,Países Bajos,4108
2015,7,Panamá,1331
2015,7,Paraguay,484
2015,7,Polonia,511
2015,7,Portugal,484
2015,7,Puerto Rico,163
2015,7,Reino Unido,6946
2015,7,Republica Checa,433
2015,7,Rep. Dominicana,270
2015,7,Rumania,133
2015,7,Rusia (Fed),438
2015,7,Singapur,115
2015,7,Sudáfrica,264
2015,7,Suecia,803
2015,7,Suiza,3030
2015,7,Tailandia,152
2015,7,Taiwán,382
2015,7,Trinidad y Tobago,46
2015,7,Turquía,195
2015,7,Ucrania,137
2015,7,Uruguay,1261
2015,7,Venezuela,3303
2015,7,Vietnam,71
2015,7,Resto del Mundo,839
2016,7,Alemania,6843
2016,7,Argentina,18703
2016,7,Aruba,70
2016,7,Australia,4319
2016,7,Austria,1085
2016,7,Bélgica,2871
2016,7,Bielorrusia,81
2016,7,Bolivia,11284
2016,7,Brasil,14604
2016,7,Bulgaria,66
2016,7,Canadá,6311
2016,7,Chile,108967
2016,7,China,1609
2016,7,Colombia,15690
2016,7,Corea del Sur,1426
2016,7,Costa Rica,1526
2016,7,Croacia,71
2016,7,Cuba,411
2016,7,Dinamarca,922
2016,7,Ecuador,26460
2016,7,Estados Unidos,59933
2016,7,Egipto,31
2016,7,El Salvador,659
2016,7,Eslovaquia,108
2016,7,Eslovenia,83
2016,7,España,14852
2016,7,Filipinas,234
2016,7,Finlandia,149
2016,7,Francia,11862
2016,7,Grecia,138
2016,7,Guatemala,381
2016,7,Honduras,306
2016,7,Hong Kong,168
2016,7,Hungría,125
2016,7,India,453
2016,7,Indonesia,145
2016,7,Irlanda,734
2016,7,Israel,949
2016,7,Italia,6387
2016,7,Japón,2710
2016,7,Lituania,32
2016,7,Malasia,103
2016,7,Marruecos,45
2016,7,México,10466
2016,7,Nicaragua,152
2016,7,Noruega,498
2016,7,Nueva Zelandia,1018
2016,7,Países Bajos,4704
2016,7,Panamá,1473
2016,7,Paraguay,588
2016,7,Polonia,596
2016,7,Portugal,547
2016,7,Puerto Rico,142
2016,7,Reino Unido,7907
2016,7,Republica Checa,401
2016,7,Rep. Dominicana,282
2016,7,Rumania,150
2016,7,Rusia (Fed),511
2016,7,Singapur,102
2016,7,Sudáfrica,169
2016,7,Suecia,784
2016,7,Suiza,3037
2016,7,Tailandia,146
2016,7,Taiwán,471
2016,7,Trinidad y Tobago,51
2016,7,Turquía,224
2016,7,Ucrania,143
2016,7,Uruguay,1496
2016,7,Venezuela,4431
2016,7,Vietnam,52
2016,7,Resto del Mundo,873
2017,7,Alemania,7032
2017,7,Argentina,21432
2017,7,Aruba,30
2017,7,Australia,3281
2017,7,Austria,1204
2017,7,Bélgica,3018
2017,7,Bielorrusia,152
2017,7,Bolivia,11990
2017,7,Brasil,19393
2017,7,Bulgaria,101
2017,7,Canadá,5882
2017,7,Chile,111215
2017,7,China,2199
2017,7,Colombia,15886
2017,7,Corea del Sur,2273
2017,7,Costa Rica,1375
2017,7,Croacia,69
2017,7,Cuba,296
2017,7,Dinamarca,937
2017,7,Ecuador,23795
2017,7,Estados Unidos,62104
2017,7,Egipto,30
2017,7,El Salvador,528
2017,7,Eslovaquia,92
2017,7,Eslovenia,94
2017,7,España,14546
2017,7,Filipinas,215
2017,7,Finlandia,205
2017,7,Francia,12566
2017,7,Grecia,168
2017,7,Guatemala,370
2017,7,Honduras,265
2017,7,Hong Kong,241
2017,7,Hungría,110
2017,7,India,619
2017,7,Indonesia,165
2017,7,Irlanda,939
2017,7,Israel,986
2017,7,Italia,7451
2017,7,Japón,2862
2017,7,Lituania,67
2017,7,Malasia,122
2017,7,Marruecos,18
2017,7,México,10140
2017,7,Nicaragua,147
2017,7,Noruega,561
2017,7,Nueva Zelandia,799
2017,7,Países Bajos,5097
2017,7,Panamá,1537
2017,7,Paraguay,746
2017,7,Polonia,651
2017,7,Portugal,486
2017,7,Puerto Rico,155
2017,7,Reino Unido,8177
2017,7,Republica Checa,377
2017,7,Rep. Dominicana,600
2017,7,Rumania,182
2017,7,Rusia (Fed),456
2017,7,Singapur,144
2017,7,Sudáfrica,217
2017,7,Suecia,845
2017,7,Suiza,3014
2017,7,Tailandia,132
2017,7,Taiwán,685
2017,7,Trinidad y Tobago,84
2017,7,Turquía,195
2017,7,Ucrania,194
2017,7,Uruguay,1591
2017,7,Venezuela,14396
2017,7,Vietnam,39
2017,7,Resto del Mundo,969
2018,7,Alemania,6740
2018,7,Argentina,22099
2018,7,Aruba,50
2018,7,Australia,2954
2018,7,Austria,1166
2018,7,Bélgica,3091
2018,7,Bielorrusia,44
2018,7,Bolivia,13132
2018,7,Brasil,18712
2018,7,Bulgaria,86
2018,7,Canadá,6485
2018,7,Chile,104626
2018,7,China,2610
2018,7,Colombia,17059
2018,7,Corea del Sur,2134
2018,7,Costa Rica,1582
2018,7,Croacia,62
2018,7,Cuba,816
2018,7,Dinamarca,1018
2018,7,Ecuador,23616
2018,7,Estados Unidos,62278
2018,7,Egipto,20
2018,7,El Salvador,526
2018,7,Eslovaquia,106
2018,7,Eslovenia,132
2018,7,España,14603
2018,7,Filipinas,259
2018,7,Finlandia,183
2018,7,Francia,13082
2018,7,Grecia,251
2018,7,Guatemala,435
2018,7,Honduras,341
2018,7,Hong Kong,287
2018,7,Hungría,146
2018,7,India,727
2018,7,Indonesia,265
2018,7,Irlanda,1072
2018,7,Israel,807
2018,7,Italia,7025
2018,7,Japón,2894
2018,7,Lituania,87
2018,7,Malasia,143
2018,7,Marruecos,33
2018,7,México,10580
2018,7,Nicaragua,123
2018,7,Noruega,661
2018,7,Nueva Zelandia,651
2018,7,Países Bajos,5268
2018,7,Panamá,1672
2018,7,Paraguay,652
2018,7,Polonia,624
2018,7,Portugal,584
2018,7,Puerto Rico,129
2018,7,Reino Unido,7739
2018,7,Republica Checa,413
2018,7,Rep. Dominicana,711
2018,7,Rumania,168
2018,7,Rusia (Fed),526
2018,7,Singapur,150
2018,7,Sudáfrica,226
2018,7,Suecia,839
2018,7,Suiza,2663
2018,7,Tailandia,204
2018,7,Taiwán,707
2018,7,Trinidad y Tobago,39
2018,7,Turquía,157
2018,7,Ucrania,163
2018,7,Uruguay,1796
2018,7,Venezuela,36500
2018,7,Vietnam,64
2018,7,Resto del Mundo,991
2019,7,Alemania,7195
2019,7,Argentina,21912
2019,7,Aruba,78
2019,7,Australia,2889
2019,7,Austria,1219
2019,7,Bélgica,3013
2019,7,Bielorrusia,27
2019,7,Bolivia,16348
2019,7,Brasil,20304
2019,7,Bulgaria,79
2019,7,Canadá,8178
2019,7,Chile,118844
2019,7,China,2923
2019,7,Colombia,16987
2019,7,Corea del Sur,2029
2019,7,Costa Rica,1952
2019,7,Croacia,87
2019,7,Cuba,1528
2019,7,Dinamarca,1046
2019,7,Ecuador,22955
2019,7,Estados Unidos,66063
2019,7,Egipto,15
2019,7,El Salvador,529
2019,7,Eslovaquia,139
2019,7,Eslovenia,195
2019,7,España,16682
2019,7,Filipinas,494
2019,7,Finlandia,149
2019,7,Francia,13213
2019,7,Grecia,292
2019,7,Guatemala,798
2019,7,Honduras,387
2019,7,Hong Kong,221
2019,7,Hungría,219
2019,7,India,725
2019,7,Indonesia,454
2019,7,Irlanda,1002
2019,7,Israel,1235
2019,7,Italia,7095
2019,7,Japón,2470
2019,7,Lituania,62
2019,7,Malasia,152
2019,7,Marruecos,30
2019,7,México,13435
2019,7,Nicaragua,187
2019,7,Noruega,633
2019,7,Nueva Zelandia,668
2019,7,Países Bajos,5240
2019,7,Panamá,1676
2019,7,Paraguay,773
2019,7,Polonia,730
2019,7,Portugal,920
2019,7,Puerto Rico,288
2019,7,Reino Unido,7747
2019,7,Republica Checa,521
2019,7,Rep. Dominicana,933
2019,7,Rumania,234
2019,7,Rusia (Fed),593
2019,7,Singapur,191
2019,7,Sudáfrica,221
2019,7,Suecia,975
2019,7,Suiza,2945
2019,7,Tailandia,188
2019,7,Taiwán,758
2019,7,Trinidad y Tobago,250
2019,7,Turquía,143
2019,7,Ucrania,221
2019,7,Uruguay,2541
2019,7,Venezuela,5766
2019,7,Vietnam,42
2019,7,Resto del Mundo,1382
2020,7,Alemania,0
2020,7,Argentina,0
2020,7,Aruba,0
2020,7,Australia,0
2020,7,Austria,0
2020,7,Bélgica,0
2020,7,Bielorrusia,0
2020,7,Bolivia,0
2020,7,Brasil,0
2020,7,Bulgaria,0
2020,7,Canadá,0
2020,7,Chile,0
2020,7,China,0
2020,7,Colombia,0
2020,7,Corea del Sur,0
2020,7,Costa Rica,0
2020,7,Croacia,0
2020,7,Cuba,0
2020,7,Dinamarca,0
2020,7,Ecuador,0
2020,7,Estados Unidos,0
2020,7,Egipto,0
2020,7,El Salvador,0
2020,7,Eslovaquia,0
2020,7,Eslovenia,0
2020,7,España,0
2020,7,Filipinas,0
2020,7,Finlandia,0
2020,7,Francia,0
2020,7,Grecia,0
2020,7,Guatemala,0
2020,7,Honduras,0
2020,7,Hong Kong,0
2020,7,Hungría,0
2020,7,India,0
2020,7,Indonesia,0
2020,7,Irlanda,0
2020,7,Israel,0
2020,7,Italia,0
2020,7,Japón,0
2020,7,Lituania,0
2020,7,Malasia,0
2020,7,Marruecos,0
2020,7,México,0
2020,7,Nicaragua,0
2020,7,Noruega,0
2020,7,Nueva Zelandia,0
2020,7,Países Bajos,0
2020,7,Panamá,0
2020,7,Paraguay,0
2020,7,Polonia,0
2020,7,Portugal,0
2020,7,Puerto Rico,0
2020,7,Reino Unido,0
2020,7,Republica Checa,0
2020,7,Rep. Dominicana,0
2020,7,Rumania,0
2020,7,Rusia (Fed),0
2020,7,Singapur,0
2020,7,Sudáfrica,0
2020,7,Suecia,0
2020,7,Suiza,0
2020,7,Tailandia,0
2020,7,Taiwán,0
2020,7,Trinidad y Tobago,0
2020,7,Turquía,0
2020,7,Ucrania,0
2020,7,Uruguay,0
2020,7,Venezuela,0
2020,7,Vietnam,0
2020,7,Resto del Mundo,0
2021,7,Alemania,740
2021,7,Argentina,402
2021,7,Aruba,10
2021,7,Australia,37
2021,7,Austria,78
2021,7,Bélgica,177
2021,7,Bielorrusia,13
2021,7,Bolivia,324
2021,7,Brasil,133
2021,7,Bulgaria,20
2021,7,Canadá,536
2021,7,Chile,1048
2021,7,China,226
2021,7,Colombia,3322
2021,7,Corea del Sur,49
2021,7,Costa Rica,184
2021,7,Croacia,12
2021,7,Cuba,10
2021,7,Dinamarca,39
2021,7,Ecuador,765
2021,7,Estados Unidos,17300
2021,7,Egipto,17
2021,7,El Salvador,88
2021,7,Eslovaquia,10
2021,7,Eslovenia,80
2021,7,España,3870
2021,7,Filipinas,24
2021,7,Finlandia,10
2021,7,Francia,1478
2021,7,Grecia,28
2021,7,Guatemala,116
2021,7,Honduras,66
2021,7,Hong Kong,3
2021,7,Hungría,50
2021,7,India,31
2021,7,Indonesia,5
2021,7,Irlanda,33
2021,7,Israel,337
2021,7,Italia,1249
2021,7,Japón,74
2021,7,Lituania,13
2021,7,Malasia,3
2021,7,Marruecos,1
2021,7,México,2745
2021,7,Nicaragua,21
2021,7,Noruega,25
2021,7,Nueva Zelandia,5
2021,7,Países Bajos,243
2021,7,Panamá,172
2021,7,Paraguay,124
2021,7,Polonia,188
2021,7,Portugal,61
2021,7,Puerto Rico,36
2021,7,Reino Unido,199
2021,7,Republica Checa,47
2021,7,Rep. Dominicana,188
2021,7,Rumania,104
2021,7,Rusia (Fed),111
2021,7,Singapur,2
2021,7,Sudáfrica,5
2021,7,Suecia,137
2021,7,Suiza,472
2021,7,Tailandia,3
2021,7,Taiwán,3
2021,7,Trinidad y Tobago,6
2021,7,Turquía,40
2021,7,Ucrania,53
2021,7,Uruguay,105
2021,7,Venezuela,0
2021,7,Vietnam,3
2021,7,Resto del Mundo,174
2022,7,Alemania,4048
2022,7,Argentina,9563
2022,7,Aruba,37
2022,7,Australia,682
2022,7,Austria,589
2022,7,Bélgica,2042
2022,7,Bielorrusia,15
2022,7,Bolivia,14110
2022,7,Brasil,10440
2022,7,Bulgaria,50
2022,7,Canadá,4106
2022,7,Chile,53631
2022,7,China,746
2022,7,Colombia,12783
2022,7,Corea del Sur,418
2022,7,Costa Rica,2678
2022,7,Croacia,65
2022,7,Cuba,225
2022,7,Dinamarca,812
2022,7,Ecuador,14055
2022,7,Estados Unidos,50798
2022,7,Egipto,15
2022,7,El Salvador,700
2022,7,Eslovaquia,86
2022,7,Eslovenia,145
2022,7,España,11370
2022,7,Filipinas,340
2022,7,Finlandia,123
2022,7,Francia,7376
2022,7,Grecia,178
2022,7,Guatemala,379
2022,7,Honduras,264
2022,7,Hong Kong,26
2022,7,Hungría,109
2022,7,India,507
2022,7,Indonesia,75
2022,7,Irlanda,603
2022,7,Israel,1252
2022,7,Italia,4120
2022,7,Japón,436
2022,7,Lituania,95
2022,7,Malasia,38
2022,7,Marruecos,24
2022,7,México,8806
2022,7,Nicaragua,91
2022,7,Noruega,320
2022,7,Nueva Zelandia,145
2022,7,Países Bajos,3548
2022,7,Panamá,1385
2022,7,Paraguay,462
2022,7,Polonia,489
2022,7,Portugal,408
2022,7,Puerto Rico,157
2022,7,Reino Unido,3949
2022,7,Republica Checa,354
2022,7,Rep. Dominicana,583
2022,7,Rumania,201
2022,7,Rusia (Fed),250
2022,7,Singapur,80
2022,7,Sudáfrica,85
2022,7,Suecia,487
2022,7,Suiza,1748
2022,7,Tailandia,43
2022,7,Taiwán,71
2022,7,Trinidad y Tobago,16
2022,7,Turquía,226
2022,7,Ucrania,128
2022,7,Uruguay,878
2022,7,Venezuela,0
2022,7,Vietnam,43
2022,7,Resto del Mundo,647
2023,7,Alemania,3839
2023,7,Argentina,10367
2023,7,Aruba,11
2023,7,Australia,1299
2023,7,Austria,459
2023,7,Bélgica,1134
2023,7,Bielorrusia,27
2023,7,Bolivia,13694
2023,7,Brasil,16922
2023,7,Bulgaria,67
2023,7,Canadá,4023
2023,7,Chile,69188
2023,7,China,1958
2023,7,Colombia,11420
2023,7,Corea del Sur,855
2023,7,Costa Rica,2414
2023,7,Croacia,49
2023,7,Cuba,291
2023,7,Dinamarca,474
2023,7,Ecuador,22868
2023,7,Estados Unidos,51314
2023,7,Egipto,5
2023,7,El Salvador,439
2023,7,Eslovaquia,158
2023,7,Eslovenia,116
2023,7,España,11048
2023,7,Filipinas,308
2023,7,Finlandia,121
2023,7,Francia,6056
2023,7,Grecia,144
2023,7,Guatemala,586
2023,7,Honduras,310
2023,7,Hong Kong,91
2023,7,Hungría,103
2023,7,India,744
2023,7,Indonesia,83
2023,7,Irlanda,527
2023,7,Israel,947
2023,7,Italia,3495
2023,7,Japón,993
2023,7,Lituania,42
2023,7,Malasia,53
2023,7,Marruecos,12
2023,7,México,7996
2023,7,Nicaragua,94
2023,7,Noruega,336
2023,7,Nueva Zelandia,234
2023,7,Países Bajos,2566
2023,7,Panamá,1318
2023,7,Paraguay,416
2023,7,Polonia,519
2023,7,Portugal,324
2023,7,Puerto Rico,107
2023,7,Reino Unido,3569
2023,7,Republica Checa,305
2023,7,Rep. Dominicana,899
2023,7,Rumania,250
2023,7,Rusia (Fed),461
2023,7,Singapur,85
2023,7,Sudáfrica,115
2023,7,Suecia,527
2023,7,Suiza,1576
2023,7,Tailandia,82
2023,7,Taiwán,168
2023,7,Trinidad y Tobago,25
2023,7,Turquía,190
2023,7,Ucrania,141
2023,7,Uruguay,887
2023,7,Venezuela,0
2023,7,Vietnam,30
2023,7,Resto del Mundo,849
2012,8,Alemania,6231
2012,8,Argentina,10768
2012,8,Aruba,22
2012,8,Australia,2546
2012,8,Austria,802
2012,8,Bélgica,1158
2012,8,Bielorrusia,65
2012,8,Bolivia,8672
2012,8,Brasil,10175
2012,8,Bulgaria,120
2012,8,Canadá,4843
2012,8,Chile,65023
2012,8,China,1091
2012,8,Colombia,10513
2012,8,Corea del Sur,806
2012,8,Costa Rica,688
2012,8,Croacia,60
2012,8,Cuba,332
2012,8,Dinamarca,273
2012,8,Ecuador,22215
2012,8,Estados Unidos,35851
2012,8,Egipto,18
2012,8,El Salvador,512
2012,8,Eslovaquia,89
2012,8,Eslovenia,54
2012,8,España,10999
2012,8,Filipinas,173
2012,8,Finlandia,136
2012,8,Francia,8351
2012,8,Grecia,159
2012,8,Guatemala,319
2012,8,Honduras,142
2012,8,Hong Kong,67
2012,8,Hungría,68
2012,8,India,393
2012,8,Indonesia,132
2012,8,Irlanda,663
2012,8,Israel,974
2012,8,Italia,6060
2012,8,Japón,4521
2012,8,Lituania,32
2012,8,Malasia,117
2012,8,Marruecos,16
2012,8,México,4259
2012,8,Nicaragua,114
2012,8,Noruega,232
2012,8,Nueva Zelandia,498
2012,8,Países Bajos,1920
2012,8,Panamá,1158
2012,8,Paraguay,369
2012,8,Polonia,423
2012,8,Portugal,400
2012,8,Puerto Rico,60
2012,8,Reino Unido,4639
2012,8,Republica Checa,281
2012,8,Rep. Dominicana,189
2012,8,Rumania,152
2012,8,Rusia (Fed),621
2012,8,Singapur,80
2012,8,Sudáfrica,253
2012,8,Suecia,368
2012,8,Suiza,1345
2012,8,Tailandia,71
2012,8,Taiwán,240
2012,8,Trinidad y Tobago,92
2012,8,Turquía,173
2012,8,Ucrania,117
2012,8,Uruguay,962
2012,8,Venezuela,6920
2012,8,Vietnam,64
2012,8,Resto del Mundo,737
2013,8,Alemania,6321
2013,8,Argentina,10965
2013,8,Aruba,36
2013,8,Australia,2618
2013,8,Austria,771
2013,8,Bélgica,1267
2013,8,Bielorrusia,40
2013,8,Bolivia,9816
2013,8,Brasil,12815
2013,8,Bulgaria,60
2013,8,Canadá,4863
2013,8,Chile,71838
2013,8,China,1098
2013,8,Colombia,9270
2013,8,Corea del Sur,905
2013,8,Costa Rica,745
2013,8,Croacia,40
2013,8,Cuba,334
2013,8,Dinamarca,304
2013,8,Ecuador,25951
2013,8,Estados Unidos,41133
2013,8,Egipto,22
2013,8,El Salvador,481
2013,8,Eslovaquia,138
2013,8,Eslovenia,51
2013,8,España,12604
2013,8,Filipinas,220
2013,8,Finlandia,122
2013,8,Francia,8963
2013,8,Grecia,144
2013,8,Guatemala,290
2013,8,Honduras,177
2013,8,Hong Kong,72
2013,8,Hungría,99
2013,8,India,364
2013,8,Indonesia,198
2013,8,Irlanda,640
2013,8,Israel,1099
2013,8,Italia,6288
2013,8,Japón,5315
2013,8,Lituania,27
2013,8,Malasia,116
2013,8,Marruecos,14
2013,8,México,5128
2013,8,Nicaragua,143
2013,8,Noruega,291
2013,8,Nueva Zelandia,532
2013,8,Países Bajos,1918
2013,8,Panamá,1246
2013,8,Paraguay,364
2013,8,Polonia,500
2013,8,Portugal,503
2013,8,Puerto Rico,42
2013,8,Reino Unido,5206
2013,8,Republica Checa,284
2013,8,Rep. Dominicana,218
2013,8,Rumania,159
2013,8,Rusia (Fed),571
2013,8,Singapur,135
2013,8,Sudáfrica,202
2013,8,Suecia,443
2013,8,Suiza,1448
2013,8,Tailandia,85
2013,8,Taiwán,255
2013,8,Trinidad y Tobago,75
2013,8,Turquía,164
2013,8,Ucrania,145
2013,8,Uruguay,1160
2013,8,Venezuela,16096
2013,8,Vietnam,28
2013,8,Resto del Mundo,755
2014,8,Alemania,7421
2014,8,Argentina,11755
2014,8,Aruba,2
2014,8,Australia,4649
2014,8,Austria,843
2014,8,Bélgica,1385
2014,8,Bielorrusia,46
2014,8,Bolivia,9194
2014,8,Brasil,14304
2014,8,Bulgaria,134
2014,8,Canadá,5163
2014,8,Chile,78018
2014,8,China,1395
2014,8,Colombia,12703
2014,8,Corea del Sur,1071
2014,8,Costa Rica,967
2014,8,Croacia,68
2014,8,Cuba,439
2014,8,Dinamarca,326
2014,8,Ecuador,29355
2014,8,Estados Unidos,44578
2014,8,Egipto,22
2014,8,El Salvador,439
2014,8,Eslovaquia,98
2014,8,Eslovenia,51
2014,8,España,12979
2014,8,Filipinas,252
2014,8,Finlandia,107
2014,8,Francia,8796
2014,8,Grecia,219
2014,8,Guatemala,389
2014,8,Honduras,211
2014,8,Hong Kong,95
2014,8,Hungría,84
2014,8,India,594
2014,8,Indonesia,273
2014,8,Irlanda,504
2014,8,Israel,1041
2014,8,Italia,7376
2014,8,Japón,4410
2014,8,Lituania,36
2014,8,Malasia,127
2014,8,Marruecos,23
2014,8,México,6291
2014,8,Nicaragua,138
2014,8,Noruega,231
2014,8,Nueva Zelandia,812
2014,8,Países Bajos,2096
2014,8,Panamá,1480
2014,8,Paraguay,493
2014,8,Polonia,550
2014,8,Portugal,601
2014,8,Puerto Rico,36
2014,8,Reino Unido,5970
2014,8,Republica Checa,218
2014,8,Rep. Dominicana,292
2014,8,Rumania,219
2014,8,Rusia (Fed),657
2014,8,Singapur,120
2014,8,Sudáfrica,234
2014,8,Suecia,453
2014,8,Suiza,1695
2014,8,Tailandia,105
2014,8,Taiwán,279
2014,8,Trinidad y Tobago,54
2014,8,Turquía,171
2014,8,Ucrania,144
2014,8,Uruguay,1458
2014,8,Venezuela,3606
2014,8,Vietnam,52
2014,8,Resto del Mundo,879
2015,8,Alemania,8146
2015,8,Argentina,13309
2015,8,Aruba,8
2015,8,Australia,3387
2015,8,Austria,860
2015,8,Bélgica,1359
2015,8,Bielorrusia,50
2015,8,Bolivia,9632
2015,8,Brasil,13009
2015,8,Bulgaria,61
2015,8,Canadá,5379
2015,8,Chile,76955
2015,8,China,1457
2015,8,Colombia,13961
2015,8,Corea del Sur,1220
2015,8,Costa Rica,817
2015,8,Croacia,53
2015,8,Cuba,567
2015,8,Dinamarca,376
2015,8,Ecuador,37004
2015,8,Estados Unidos,45599
2015,8,Egipto,49
2015,8,El Salvador,650
2015,8,Eslovaquia,125
2015,8,Eslovenia,81
2015,8,España,14166
2015,8,Filipinas,207
2015,8,Finlandia,145
2015,8,Francia,9824
2015,8,Grecia,198
2015,8,Guatemala,379
2015,8,Honduras,191
2015,8,Hong Kong,130
2015,8,Hungría,100
2015,8,India,553
2015,8,Indonesia,167
2015,8,Irlanda,560
2015,8,Israel,1025
2015,8,Italia,8414
2015,8,Japón,3500
2015,8,Lituania,53
2015,8,Malasia,133
2015,8,Marruecos,31
2015,8,México,7464
2015,8,Nicaragua,172
2015,8,Noruega,230
2015,8,Nueva Zelandia,571
2015,8,Países Bajos,2358
2015,8,Panamá,1384
2015,8,Paraguay,679
2015,8,Polonia,548
2015,8,Portugal,700
2015,8,Puerto Rico,73
2015,8,Reino Unido,5965
2015,8,Republica Checa,317
2015,8,Rep. Dominicana,266
2015,8,Rumania,211
2015,8,Rusia (Fed),610
2015,8,Singapur,133
2015,8,Sudáfrica,191
2015,8,Suecia,490
2015,8,Suiza,1637
2015,8,Tailandia,113
2015,8,Taiwán,416
2015,8,Trinidad y Tobago,122
2015,8,Turquía,200
2015,8,Ucrania,177
2015,8,Uruguay,1527
2015,8,Venezuela,4315
2015,8,Vietnam,84
2015,8,Resto del Mundo,856
2016,8,Alemania,7346
2016,8,Argentina,12940
2016,8,Aruba,8
2016,8,Australia,3076
2016,8,Austria,904
2016,8,Bélgica,1361
2016,8,Bielorrusia,47
2016,8,Bolivia,10725
2016,8,Brasil,12959
2016,8,Bulgaria,100
2016,8,Canadá,5351
2016,8,Chile,87763
2016,8,China,1915
2016,8,Colombia,15192
2016,8,Corea del Sur,1224
2016,8,Costa Rica,1105
2016,8,Croacia,68
2016,8,Cuba,587
2016,8,Dinamarca,440
2016,8,Ecuador,47175
2016,8,Estados Unidos,49040
2016,8,Egipto,31
2016,8,El Salvador,566
2016,8,Eslovaquia,97
2016,8,Eslovenia,67
2016,8,España,15349
2016,8,Filipinas,337
2016,8,Finlandia,170
2016,8,Francia,10336
2016,8,Grecia,211
2016,8,Guatemala,419
2016,8,Honduras,277
2016,8,Hong Kong,115
2016,8,Hungría,132
2016,8,India,490
2016,8,Indonesia,173
2016,8,Irlanda,593
2016,8,Israel,1182
2016,8,Italia,10116
2016,8,Japón,3091
2016,8,Lituania,56
2016,8,Malasia,154
2016,8,Marruecos,50
2016,8,México,8319
2016,8,Nicaragua,153
2016,8,Noruega,206
2016,8,Nueva Zelandia,730
2016,8,Países Bajos,2832
2016,8,Panamá,1691
2016,8,Paraguay,778
2016,8,Polonia,527
2016,8,Portugal,712
2016,8,Puerto Rico,65
2016,8,Reino Unido,6452
2016,8,Republica Checa,335
2016,8,Rep. Dominicana,282
2016,8,Rumania,271
2016,8,Rusia (Fed),599
2016,8,Singapur,179
2016,8,Sudáfrica,222
2016,8,Suecia,460
2016,8,Suiza,1562
2016,8,Tailandia,160
2016,8,Taiwán,491
2016,8,Trinidad y Tobago,77
2016,8,Turquía,157
2016,8,Ucrania,152
2016,8,Uruguay,1325
2016,8,Venezuela,5830
2016,8,Vietnam,148
2016,8,Resto del Mundo,1028
2017,8,Alemania,7448
2017,8,Argentina,15628
2017,8,Aruba,34
2017,8,Australia,4161
2017,8,Austria,998
2017,8,Bélgica,1532
2017,8,Bielorrusia,104
2017,8,Bolivia,11806
2017,8,Brasil,15896
2017,8,Bulgaria,58
2017,8,Canadá,6016
2017,8,Chile,89356
2017,8,China,2448
2017,8,Colombia,15290
2017,8,Corea del Sur,1567
2017,8,Costa Rica,1066
2017,8,Croacia,70
2017,8,Cuba,355
2017,8,Dinamarca,376
2017,8,Ecuador,35759
2017,8,Estados Unidos,51881
2017,8,Egipto,16
2017,8,El Salvador,490
2017,8,Eslovaquia,127
2017,8,Eslovenia,109
2017,8,España,15316
2017,8,Filipinas,291
2017,8,Finlandia,118
2017,8,Francia,10876
2017,8,Grecia,308
2017,8,Guatemala,447
2017,8,Honduras,270
2017,8,Hong Kong,172
2017,8,Hungría,112
2017,8,India,524
2017,8,Indonesia,246
2017,8,Irlanda,619
2017,8,Israel,986
2017,8,Italia,11369
2017,8,Japón,3717
2017,8,Lituania,106
2017,8,Malasia,159
2017,8,Marruecos,43
2017,8,México,8556
2017,8,Nicaragua,159
2017,8,Noruega,230
2017,8,Nueva Zelandia,953
2017,8,Países Bajos,2973
2017,8,Panamá,1675
2017,8,Paraguay,1162
2017,8,Polonia,548
2017,8,Portugal,852
2017,8,Puerto Rico,64
2017,8,Reino Unido,6413
2017,8,Republica Checa,283
2017,8,Rep. Dominicana,923
2017,8,Rumania,248
2017,8,Rusia (Fed),598
2017,8,Singapur,183
2017,8,Sudáfrica,222
2017,8,Suecia,442
2017,8,Suiza,1599
2017,8,Tailandia,128
2017,8,Taiwán,457
